"name","length","assignment","rule","support","begin","end","type","pure","pure_support","pure_inner","pure_outer","scan_best_support","scan_assigned_support","scan_assigned_nosupport","scan_best_profile","scan_assigned_profile","crf","crf_support","crf_inner","crf_outer","crfscan_best_support","crfscan_assigned_support","crfscan_assigned_nosupport","crfscan_best_profile","crfscan_assigned_profile","major_id","minor_id"
"20-00027_PRRT_20","1026.0","Recombinant of G, A1","2a","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","99.0","0.0","99.0","0.643","0.5","0.429","G F1 G A1 G G G G G G G A1 A1 A1","G - - - G - G G G G G - A1 -","HIV-1 CRF 25_cpx","11.0","0.11","10.89","","","","","","",""
"20-00028_PRRT_20","1026.0","HIV-1 Subtype B","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","3.0","97.0","0.929","0.5","0.5","B B B B B D B B B B B B B B","B B B - - - - - - - B B B B","HIV-1 Subtype B","58.0","45.0","13.0","","","","","","",""
"20-00040_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","45.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","45.0","0.0","45.0","0.571","0.214","0.786","B B B B C F1 F1 F1 F1 F1 B B B B","- - - - - - - - - - - B B B","HIV-1 Subtype B","9.0","9.0","0.0","","","","","","",""
"20-00042_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","90.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","90.0","0.0","90.0","0.857","0.286","0.714","B B F1 B B B B B F1 B B B B B","- - - - - - - - - - B B B B","HIV-1 Subtype B","43.0","16.34","26.66","","","","","","",""
"20-00057_PRRT_20","1026.0","HIV-1 Subtype B","6a","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.99","98.01","0.857","0.714","0.286","B B B B B B B B F1 F1 B B B B","B B B - B - B B - - B B B B","HIV-1 Subtype B","86.0","86.0","0.0","","","","","","B","B"
"20-00058_PRRT_20","1026.0","HIV-1 Subtype C","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype C","100.0","80.0","20.0","1.0","1.0","0.0","C C C C C C C C C C C C C C","C C C C C C C C C C C C C C","HIV-1 Subtype C","100.0","100.0","0.0","","","","","","C","C"
"20-00059_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1b","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","99.0","0.99","98.01","1.0","0.571","0.429","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - - - - A1 A1 A1 A1 A1 A1 A1 A1 -","HIV-1 Subtype A (A1)","8.0","8.0","0.0","","","","","","",""
"20-00060_PRRT_20","1026.0","HIV-1 Subtype G-like","6c","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","0.0","100.0","0.786","0.5","0.5","G G G F1 F1 F1 G G G G G G G G","G - - - - - - - G G G G G G","HIV-1 CRF 06_CPX","13.0","0.0","13.0","","","","","","",""
"20-00067_PRRT_20","1026.0","HIV-1 CRF 02_AG","4","90.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","1.0","99.0","0.857","0.5","0.5","G G A1 A1 G G G G G G G G G G","G - - - - - G G G G G G - -","HIV-1 CRF 02_AG","90.0","26.1","63.9","0.929","0.357","0.643","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG G 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","- 02_AG - 02_AG - - - - - 02_AG - - 02_AG 02_AG","",""
"20-00074_PRRT_20","1026.0","HIV-1 Subtype B","1b","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.97","96.03","1.0","0.643","0.357","B B B B B B B B B B B B B B","B - B - B B - B - - B B B B","HIV-1 Subtype B","45.0","19.8","25.2","","","","","","",""
"20-00075_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","6.0","94.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","100.0","86.0","14.0","0.929","0.929","0.071","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE A1 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - 01_AE 01_AE 01_AE 01_AE","A1","01_AE"
"20-00076_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","80.0","20.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","100.0","58.0","42.0","","","","","","A1","A1"
"20-00077_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","4.0","96.0","1.0","0.571","0.429","B B B B B B B B B B B B B B","B - - - B - - - B B B B B B","HIV-1 Subtype B","77.0","55.44","21.56","","","","","","B","B"
"20-00078_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","88.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","88.0","0.0","88.0","0.857","0.357","0.643","B B B D B B B B B F1 B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","35.0","27.0","8.0","","","","","","",""
"20-00083_PRRT_20","1026.0","HIV-1 Subtype B","1b","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","0.0","98.0","1.0","0.5","0.5","B B B B B B B B B B B B B B","- - - B B - - - - B B B B B","HIV-1 Subtype B","54.0","30.78","23.22","","","","","","",""
"20-00085_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","54.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","54.0","0.0","54.0","0.5","0.071","0.929","B B B B B B F1 F1 F1 F1 F1 F1 F1 B","- - - - - - - - - - - - - B","HIV-1 CRF 39_BF","19.0","0.0","19.0","","","","","","",""
"20-00086_PRRT_20","1026.0","HIV-1 Subtype B","1b","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","95.0","0.0","95.0","1.0","0.143","0.857","B B B B B B B B B B B B B B","B - - - B - - - - - - - - -","HIV-1 Subtype B","45.0","22.05","22.95","","","","","","",""
"20-00088_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1b","82.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","82.0","0.0","82.0","0.929","0.214","0.786","F1 F1 F1 F1 F1 B F1 F1 F1 F1 F1 F1 F1 F1","- - - - - - - - - - - F1 F1 F1","HIV-1 CRF 42_BF","23.0","0.0","23.0","","","","","","",""
"20-00096_PRRT_20","1026.0","HIV-1 Subtype B","1b","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","0.98","97.02","1.0","0.5","0.5","B B B B B B B B B B B B B B","B - - - B - - - - B B B B B","HIV-1 Subtype B","58.0","15.08","42.92","","","","","","",""
"20-00098_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","94.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","94.0","0.0","94.0","0.857","0.214","0.786","B B B B B B B F1 B F1 B B B B","- - - - B B - - - - B - - -","HIV-1 Subtype B","40.0","15.6","24.4","","","","","","",""
"20-00100_PRRT_20","1026.0","HIV-1 Subtype B","6a","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","95.0","0.95","94.05","0.786","0.5","0.5","B B B B B B F1 F1 F1 B B B B B","B - - - B B - - - - B B B B","HIV-1 Subtype B","80.0","61.6","18.4","","","","","","B","B"
"20-00101_PRRT_20","1026.0","HIV-1 Subtype C","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype C","100.0","13.0","87.0","1.0","1.0","0.0","C C C C C C C C C C C C C C","C C C C C C C C C C C C C C","HIV-1 Subtype C","58.0","58.0","0.0","","","","","","",""
"20-00102_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","100.0","28.0","72.0","1.0","1.0","0.0","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","HIV-1 Subtype F (F1)","98.0","98.0","0.0","","","","","","F1","F1"
"20-00104_PRRT_20","1026.0","HIV-1 Subtype C","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype C","100.0","16.0","84.0","1.0","1.0","0.0","C C C C C C C C C C C C C C","C C C C C C C C C C C C C C","HIV-1 Subtype C","53.0","41.34","11.66","","","","","","",""
"20-00106_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","95.0","0.0","95.0","0.857","0.286","0.714","B B B B B B B B B B B B F1 F1","B - - - B - - - - - B B - -","HIV-1 Subtype B","60.0","53.0","7.0","","","","","","",""
"20-00107_PRRT_20","1026.0","HIV-1 Subtype B","1b","96.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","96.0","0.0","96.0","0.929","0.286","0.714","B B B B B B B B B F1 B B B B","- - - - - - - - - - B B B B","HIV-1 Subtype B","46.0","18.0","28.0","","","","","","",""
"20-00110_PRRT_20","1026.0","Recombinant","3d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","91.0","0.0","91.0","0.643","0.357","0.643","G A1 A1 A1 A1 A1 G G G G A1 A1 A1 A1","G - - - - - G G G G - - - -","HIV-1 CRF 02_AG","88.0","23.0","65.0","0.5","0.143","0.857","02_AG A1 A1 02_AG A1 A1 02_AG 02_AG 02_AG 02_AG 02_AG A1 A1 A1","- - - 02_AG - - - - - 02_AG - - - -","",""
"20-00112_PRRT_20","1026.0","HIV-1 CRF 02_AG","4","78.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","95.0","0.0","95.0","0.571","0.429","0.571","G A1 A1 A1 G G A1 A1 G G G G G F1","G - - - - - - - G G G G G -","HIV-1 CRF 02_AG","78.0","14.0","64.0","0.929","0.357","0.643","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG A1 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","- 02_AG 02_AG 02_AG - - - - - - - - 02_AG 02_AG","",""
"20-00119_PRRT_20","1026.0","HIV-1 Subtype B","1b","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","0.0","98.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","- - B - B - B B B - B B B B","HIV-1 Subtype B","67.0","42.21","24.79","","","","","","",""
"20-00128_PRRT_20","1026.0","HIV-1 Subtype B","1b","89.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","89.0","0.0","89.0","0.929","0.286","0.714","B B B B B B H B B B B B B B","B - - - - - - - - - - B B B","HIV-1 Subtype B","47.0","24.0","23.0","","","","","","",""
"20-00138_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","84.0","16.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","100.0","55.0","45.0","","","","","","A1","A1"
"20-00139_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","2.0","98.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","B B B - B - - - - B B B B B","HIV-1 Subtype B","80.0","73.6","6.4","","","","","","B","B"
"20-00141_PRRT_20","1026.0","HIV-1 Subtype B","1b","77.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","77.0","0.0","77.0","1.0","0.429","0.571","B B B B B B B B B B B B B B","B - B - - - - - - B B B - B","HIV-1 Subtype B","35.0","12.25","22.75","","","","","","",""
"20-00155_PRRT_20","1026.0","HIV-1 CRF 02_AG","4","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","0.0","100.0","0.571","0.571","0.429","G A1 A1 A1 F1 F1 F1 G G G G G G G","G - - - - - - G G G G G G G","HIV-1 CRF 02_AG","100.0","100.0","0.0","1.0","1.0","0.0","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","",""
"20-00156_PRRT_20","1026.0","HIV-1 Subtype B","1b","86.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","86.0","0.0","86.0","0.929","0.571","0.429","B B B B B B B B F1 B B B B B","B B B - B - - - - - B B B B","HIV-1 Subtype B","39.0","15.6","23.4","","","","","","",""
"20-00167_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","94.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","94.0","0.0","94.0","0.643","0.429","0.571","B K A1 A1 A1 A1 B B B B B B B B","- - - - - - - - B B B B B B","HIV-1 Subtype B","62.0","49.0","13.0","","","","","","",""
"20-00168_PRRT_20","1026.0","HIV-1 Subtype B","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","2.0","98.0","1.0","1.0","0.0","B B B B B B B B B B B B B B","B B B B B B B B B B B B B B","HIV-1 Subtype B","67.0","53.0","14.0","","","","","","",""
"20-00169_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","1.0","99.0","0.857","0.5","0.5","B B B B B B B B D F1 B B B B","B B - - B - - - - - B B B B","HIV-1 Subtype B","57.0","46.74","10.26","","","","","","",""
"20-00170_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","96.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","1.0","99.0","1.0","0.857","0.143","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","96.0","29.0","67.0","0.929","0.5","0.5","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE A1","01_AE 01_AE 01_AE 01_AE - 01_AE - - - - - 01_AE 01_AE -","A1","01_AE"
"20-00172_PRRT_20","1026.0","HIV-1 Subtype B","1b","94.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","94.0","0.0","94.0","1.0","0.5","0.5","B B B B B B B B B B B B B B","B - B - B - - - - - B B B B","HIV-1 Subtype B","52.0","36.0","16.0","","","","","","",""
"20-00173_PRRT_20","1026.0","HIV-1 CRF 02_AG","4","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","96.0","0.0","96.0","0.786","0.429","0.571","G A1 A1 A1 G G G G G G G G G G","G - - - - - - G G G G G - -","HIV-1 CRF 02_AG","100.0","64.0","36.0","1.0","0.5","0.5","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","- - - - 02_AG 02_AG - - 02_AG 02_AG 02_AG - 02_AG 02_AG","",""
"20-00174_PRRT_20","1026.0","HIV-1 CRF 02_AG","4","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","99.0","0.0","99.0","0.643","0.429","0.571","G A1 A1 A1 A1 G G G G G G G G F1","G - - - - - G - G G G G - -","HIV-1 CRF 02_AG","99.0","64.35","34.65","1.0","0.786","0.214","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","02_AG - 02_AG 02_AG 02_AG 02_AG - 02_AG 02_AG 02_AG 02_AG - 02_AG 02_AG","",""
"20-00175_PRRT_20","1026.0","HIV-1 Subtype B","6a","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","0.857","0.5","0.5","B B B B B B B B F1 F1 B B B B","B B - - B - - - - - B B B B","HIV-1 Subtype B","74.0","44.4","29.6","","","","","","B","B"
"20-00177_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","95.0","5.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","100.0","85.0","15.0","","","","","","A1","A1"
"20-00178_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","83.0","17.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","98.0","27.44","70.56","","","","","","A1","A1"
"20-00179_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","100.0","0.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","100.0","51.0","49.0","","","","","","A1","A1"
"20-00188_RT_20","666.0","Check the report","10","","2183.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","86.0","6.88","79.12","","","","","","","","","","","","","","","",""
"20-00189_PRRT_20","1026.0","HIV-1 Subtype B","1b","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","1.0","0.429","0.571","B B B B B B B B B B B B B B","B - - - B - - - - - B B B B","HIV-1 Subtype B","39.0","10.92","28.08","","","","","","",""
"20-00203_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","72.0","28.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","98.0","25.0","73.0","","","","","","A1","A1"
"20-00204_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","96.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","96.0","0.0","96.0","0.857","0.5","0.5","B B B B B B B B F1 F1 B B B B","B - B - B - - - - - B B B B","HIV-1 Subtype B","25.0","8.75","16.25","","","","","","",""
"20-00205_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","2.0","98.0","1.0","0.857","0.143","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","98.0","76.0","22.0","1.0","0.929","0.071","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - 01_AE 01_AE 01_AE 01_AE","A1","01_AE"
"20-00212_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","4.0","96.0","1.0","0.786","0.214","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - A1 - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","72.0","72.0","0.0","","","","","","A1","A1"
"20-00214_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","1.0","99.0","0.929","0.929","0.071","B B B B B B B B F1 B B B B B","B B B B B B B B - B B B B B","HIV-1 Subtype B","75.0","55.5","19.5","","","","","","B","B"
