"name","length","assignment","rule","support","begin","end","type","pure","pure_support","pure_inner","pure_outer","scan_best_support","scan_assigned_support","scan_assigned_nosupport","scan_best_profile","scan_assigned_profile","crf","crf_support","crf_inner","crf_outer","crfscan_best_support","crfscan_assigned_support","crfscan_assigned_nosupport","crfscan_best_profile","crfscan_assigned_profile","major_id","minor_id"
"20-01997_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","0.98","97.02","0.857","0.571","0.429","B B B B B B B B B F1 B F1 B B","B B B B B - - - - - B - B B","HIV-1 Subtype B","55.0","43.0","12.0","","","","","","",""
"20-01998_PRRT_20","1026.0","Recombinant of B, D","2a","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","86.0","0.0","86.0","0.571","0.357","0.571","B B D D D D D D D D B B B B","B - - - - - - - D - B B B B","HIV-1 Subtype B","28.0","8.12","19.88","","","","","","",""
"20-01999_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","7.0","93.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","B B B - B - - - - B B B B B","HIV-1 Subtype B","80.0","62.4","17.6","","","","","","B","B"
"20-02018_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","86.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","99.0","0.0","99.0","1.0","0.643","0.357","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - - A1 A1 - A1 A1 A1 A1 - A1 A1 A1","HIV-1 CRF 01_AE","86.0","18.0","68.0","0.714","0.643","0.357","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE A1 A1 A1 A1 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - - - - 01_AE 01_AE 01_AE","A1","01_AE"
"20-02019_PRRT_20","1026.0","Check the report","6d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","61.0","0.0","61.0","0.714","0.0","1.0","F1 F1 F1 A1 A1 A1 A1 A1 B A1 A1 A1 A1 A1","- - - - - - - - - - - - - -","HIV-1 CRF 03_AB","21.0","0.0","21.0","","","","","","",""
"20-02020_PRRT_20","1026.0","HIV-1 Subtype G","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","41.0","59.0","0.929","0.929","0.071","G G A1 G G G G G G G G G G G","G G - G G G G G G G G G G G","HIV-1 Subtype G","62.0","62.0","0.0","","","","","","",""
"20-02021_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","0.0","100.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","B B B - B - B - - - B B B B","HIV-1 Subtype B","90.0","81.9","8.1","","","","","","B","B"
"20-02022_PRRT_20","1026.0","Check the report","6d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","32.0","0.0","32.0","0.714","0.357","0.643","B B B B B B F1 F1 F1 F1 B B B B","- B B - - - - - - - B B B -","HIV-1 Subtype B","13.0","2.99","10.01","","","","","","",""
"20-02025_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","1.0","99.0","1.0","0.857","0.143","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","99.0","78.0","21.0","1.0","0.857","0.143","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - 01_AE 01_AE 01_AE 01_AE","A1","01_AE"
"20-02026_PRRT_20","1026.0","HIV-1 Subtype B","1b","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.0","99.0","1.0","0.357","0.643","B B B B B B B B B B B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","37.0","20.0","17.0","","","","","","",""
"20-02028_PRRT_20","1026.0","Recombinant of G, A1","2a","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","74.0","0.0","74.0","0.643","0.5","0.286","G G G A1 G G G G G G A1 A1 A1 A1","G - - - G G G G G G - A1 A1 A1","HIV-1 CRF 37_cpx","63.0","0.0","63.0","","","","","","",""
"20-02031_PRRT_20","1026.0","HIV-1 Subtype G","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","29.0","71.0","1.0","0.929","0.071","G G G G G G G G G G G G G G","G G G G G - G G G G G G G G","HIV-1 CRF 43_02G","39.0","0.78","38.22","","","","","","",""
"20-02035_PRRT_20","1026.0","Recombinant of B, D","2a","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","0.643","0.286","0.643","B B B B B D D D D D B B B B","B B B - - - - - - D - - - B","HIV-1 Subtype B","63.0","30.24","32.76","","","","","","",""
"20-02037_PRRT_20","1026.0","Check the report","6d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype D","57.0","1.71","55.29","0.786","0.286","0.714","D D D D A1 D D A1 D D D F1 D D","- - D D - - D - D - - - - -","HIV-1 Subtype D","28.0","28.0","0.0","","","","","","",""
"20-02040_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","0.0","100.0","1.0","0.5","0.5","B B B B B B B B B B B B B B","B - - - B - - - - B B B B B","HIV-1 Subtype B","82.0","61.5","20.5","","","","","","B","B"
"20-02042_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","1.0","99.0","1.0","0.786","0.214","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","97.0","29.0","68.0","0.857","0.714","0.286","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE A1 A1 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - - - 01_AE 01_AE","A1","01_AE"
"20-02043_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","0.0","100.0","1.0","0.929","0.071","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 - A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 CRF 01_AE","98.0","65.0","33.0","1.0","0.786","0.214","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - - 01_AE 01_AE 01_AE","A1","01_AE"
"20-02045_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","96.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","96.0","1.92","94.08","0.5","0.357","0.643","B B D D D D D D D B B B B B","B - - - - - - - - - B B B B","HIV-1 Subtype B","44.0","18.0","26.0","","","","","","",""
"20-02048_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","19.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","19.0","0.0","19.0","0.5","0.143","0.857","F1 F1 B F1 F1 F1 F1 C B B B B B B","- - - - - - - - - - - B - B","HIV-1 CRF 29_BF","44.0","35.0","9.0","","","","","","",""
"20-02050_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","2.0","98.0","0.643","0.429","0.571","B B B F1 B B F1 F1 F1 F1 B B B B","B - - - B - - - - - B B B B","HIV-1 Subtype B","46.0","23.46","22.54","","","","","","",""
"20-02061_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","23.0","77.0","1.0","1.0","0.0","B B B B B B B B B B B B B B","B B B B B B B B B B B B B B","HIV-1 Subtype B","85.0","85.0","0.0","","","","","","B","B"
"20-02071_PR_20","522.0","HIV-1 Subtype G","11","84.0","1823.0","2344.0","Human immunodeficiency virus 1","HIV-1 Subtype G","84.0","17.64","66.36","","","","","","","","","","","","","","","",""
"20-02182_PRRT_20","1026.0","HIV-1 CRF 06_CPX","4","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","89.0","0.0","89.0","0.571","0.143","0.857","G G A1 A1 A1 A1 A1 A1 A1 A1 G G G K","G - - - - - - - - - - G - -","HIV-1 CRF 06_CPX","100.0","7.0","93.0","1.0","0.929","0.071","06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX","06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX - 06_CPX 06_CPX","",""
"20-02185_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","0.722","0.333","0.667","F1 B F1 B B B B B B B B F1 F1 B B B D B","- - - B B B B - B B - - - - - - - -","HIV-1 Subtype B","29.0","10.15","18.85","","","","","","",""
"20-02201_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1b","95.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","95.0","0.0","95.0","1.0","0.429","0.571","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 - - - - - - - -","HIV-1 CRF 03_AB","34.0","0.0","34.0","","","","","","",""
"20-02236_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","100.0","0.0","100.0","1.0","0.857","0.143","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","F1 - - F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","HIV-1 Subtype F (F1)","67.0","67.0","0.0","","","","","","",""
"20-02263_PRRT_20","1026.0","HIV-1 CRF 47_BF","4","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","40.0","0.0","40.0","0.786","0.214","0.786","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 B B B","- - - - - - - - - - - B B B","HIV-1 CRF 47_BF","100.0","34.0","66.0","1.0","1.0","0.0","47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF","47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF 47_BF","",""
"20-02287_PRRT_20","1026.0","HIV-1 Subtype B","6a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","2.0","98.0","0.857","0.571","0.429","B B B B B B F1 F1 B B B B B B","B - - - B - - - B B B B B B","HIV-1 Subtype B","79.0","48.19","30.81","","","","","","B","B"
"20-02358_PRRT_20","1026.0","HIV-1 Subtype B","1a","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.0","99.0","1.0","0.714","0.286","B B B B B B B B B B B B B B","B B B B B - - B - - B B B B","HIV-1 Subtype B","87.0","82.65","4.35","","","","","","B","B"
"20-02360_PRRT_20","1026.0","HIV-1 Subtype B","1a","96.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","96.0","0.96","95.04","1.0","0.5","0.5","B B B B B B B B B B B B B B","B B B - - - - - - - B B B B","HIV-1 Subtype B","75.0","45.0","30.0","","","","","","B","B"
"20-02361_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","83.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","83.0","0.0","83.0","0.571","0.357","0.643","B B B B B B B B F1 F1 F1 F1 F1 F1","B B B B B - - - - - - - - -","HIV-1 Subtype B","38.0","16.34","21.66","","","","","","",""
"20-02362_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","0.571","0.5","0.5","B B F1 B B F1 F1 F1 F1 F1 B B B B","B B - - B - - - - - B B B B","HIV-1 Subtype B","59.0","33.04","25.96","","","","","","",""
"20-02364_PRRT_20","1026.0","HIV-1 CRF 06_CPX-like","5c","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","83.0","0.0","83.0","0.714","0.214","0.786","A1 A1 A1 A1 A1 A1 A1 A1 A1 G G G A1 G","- - - - - - - - - G G G - -","HIV-1 CRF 06_CPX","99.0","2.97","96.03","0.857","0.643","0.357","A1 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX F1 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX","- 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX - 06_CPX 06_CPX - - - 06_CPX 06_CPX","",""
"20-02365_PRRT_20","1032.0","HIV-1 Subtype G, potential recombinant","2c","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","0.0","100.0","0.5","0.5","0.5","G A1 A1 A1 A1 A1 A1 A1 G G G G G G","G - - - - - - - G G G G G G","HIV-1 CRF 14_BG","18.0","0.0","18.0","","","","","","",""
"20-02370_PRRT_20","1026.0","Check the report","5d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","93.0","0.0","93.0","0.714","0.214","0.786","G K F1 G G G A1 G A1 G G G G G","G - - - - - - - - G G - - -","HIV-1 CRF 02_AG","91.0","53.0","38.0","0.857","0.214","0.786","02_AG F1 02_AG 02_AG 02_AG 02_AG 02_AG A1 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","- - - - 02_AG - - - - 02_AG - - - 02_AG","",""
"20-02375_PRRT_20","1026.0","HIV-1 Subtype B-like","6c","78.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","78.0","0.0","78.0","0.714","0.071","0.929","B B F1 B B F1 F1 F1 F1 F1 F1 F1 F1 F1","B - - - - - - - - - - - - -","HIV-1 Subtype B","15.0","2.25","12.75","","","","","","",""
"20-02385_PRRT_20","1026.0","HIV-1 CRF 02_AG","4","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","100.0","0.0","100.0","0.643","0.643","0.357","G A1 A1 A1 A1 A1 G G G G G G G G","G - - - - - G G G G G G G G","HIV-1 CRF 02_AG","98.0","91.0","7.0","1.0","0.714","0.286","02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG 02_AG","02_AG 02_AG 02_AG 02_AG 02_AG - - - - 02_AG 02_AG 02_AG 02_AG 02_AG","",""
"20-02386_PRRT_20","1026.0","HIV-1 Subtype B","1b","98.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","98.0","3.92","94.08","1.0","0.643","0.357","B B B B B B B B B B B B B B","B B - - B - - - B B B B B B","HIV-1 Subtype B","55.0","35.75","19.25","","","","","","",""
"20-02387_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","40.0","60.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","88.0","2.64","85.36","","","","","","",""
"20-02392_PRRT_20","1026.0","HIV-1 Subtype B","1b","90.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","90.0","0.0","90.0","0.929","0.214","0.786","B B B B B B B B F1 B B B B B","B - - - B - - - - - - - B -","HIV-1 Subtype B","36.0","19.44","16.56","","","","","","",""
"20-02403_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","100.0","2.0","98.0","1.0","1.0","0.0","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","HIV-1 Subtype F (F1)","84.0","84.0","0.0","","","","","","F1","F1"
"20-02408_PRRT_20","1026.0","HIV-1 Subtype A (01_AE)","1a","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","3.0","97.0","1.0","0.786","0.214","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","- - A1 A1 A1 A1 A1 A1 A1 A1 - A1 A1 A1","HIV-1 CRF 01_AE","97.0","43.0","54.0","1.0","0.857","0.143","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE","01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE 01_AE - - 01_AE 01_AE 01_AE 01_AE","A1","01_AE"
"20-02420_PRRT_20","1026.0","HIV-1 Subtype A (A1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","100.0","94.0","6.0","1.0","1.0","0.0","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","HIV-1 Subtype A (A1)","99.0","54.0","45.0","","","","","","A1","A1"
"20-02522_PRRT_20","1026.0","HIV-1 Subtype B","1b","78.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","78.0","0.0","78.0","0.929","0.286","0.714","F1 B B B B B B B B B B B B B","- - - - - - - - - - B B B B","HIV-1 Subtype B","20.0","12.0","8.0","","","","","","",""
"20-02635_PR_20","522.0","Check the report","10","","1823.0","2344.0","Human immunodeficiency virus 1","HIV-1 Subtype G","76.0","6.08","69.92","","","","","","","","","","","","","","","",""
"20-02643_PRRT_20","1026.0","HIV-1 Subtype B","1a","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.0","99.0","0.929","0.5","0.5","B B B B B B B B B F1 B B B B","B B - - B - - - - - B B B B","HIV-1 Subtype B","79.0","67.15","11.85","","","","","","B","B"
"20-02646_PRRT_20","1026.0","HIV-1 CRF 25_cpx","4","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","97.0","0.0","97.0","0.571","0.5","0.5","G A1 A1 A1 G A1 G G G G G G A1 A1","G - - - G - G G - G G G - -","HIV-1 CRF 25_cpx","100.0","43.0","57.0","0.929","0.857","0.143","25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx A1","25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx 25_cpx - 25_cpx -","",""
"20-02648_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","6.0","94.0","1.0","0.571","0.429","B B B B B B B B B B B B B B","B - B B B - - - - - B B B B","HIV-1 Subtype B","70.0","49.0","21.0","","","","","","B","B"
"20-02649_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","88.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","88.0","0.0","88.0","0.571","0.214","0.786","B B B B B F1 F1 F1 F1 F1 F1 B B B","B - - - - - - - - - - B B -","HIV-1 Subtype B","38.0","15.58","22.42","","","","","","",""
"20-02652_PRRT_20","1026.0","Recombinant","2d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","89.0","0.0","89.0","0.45","0.2","0.8","A1 A1 A1 A1 F1 F1 B B B B B F1 F1 F1 F1 F1 B B B B","- - - - - - - - - - - - - - - - B B B B","HIV-1 Subtype B","34.0","19.0","15.0","","","","","","",""
"20-02656_PRRT_20","1026.0","HIV-1 Subtype B, potential recombinant","2c","97.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","97.0","0.0","97.0","0.643","0.5","0.5","B B B B B A1 A1 A1 F1 F1 B B B B","B B B B B - - - - - - - B B","HIV-1 Subtype B","67.0","59.0","8.0","","","","","","",""
"20-02657_PRRT_20","1026.0","HIV-1 Subtype F (F1)","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype F (F1)","100.0","5.0","95.0","1.0","0.857","0.143","F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1 F1","F1 F1 - F1 - F1 F1 F1 F1 F1 F1 F1 F1 F1","HIV-1 Subtype F (F1)","88.0","88.0","0.0","","","","","","F1","F1"
"20-02658_PRRT_20","1026.0","HIV-1 Subtype B","1b","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","0.0","100.0","1.0","0.429","0.571","B B B B B B B B B B B B B B","B B - - - - - - - - B B B B","HIV-1 CRF 39_BF","44.0","0.0","44.0","","","","","","",""
"20-02659_PRRT_20","1026.0","HIV-1 Subtype B","1b","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","99.0","0.99","98.01","1.0","0.571","0.429","B B B B B B B B B B B B B B","B - B B B - - - - - B B B B","HIV-1 Subtype B","61.0","29.89","31.11","","","","","","",""
"20-02661_PRRT_20","1026.0","HIV-1 Subtype B","1a","94.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","94.0","0.0","94.0","1.0","0.429","0.571","B B B B B B B B B B B B B B","B B B - - - - - - - B B - B","HIV-1 Subtype B","94.0","94.0","0.0","","","","","","B","B"
"20-02662_PRRT_20","1026.0","Check the report","1d","","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype A (A1)","59.0","0.0","59.0","0.929","0.214","0.714","G A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1 A1","G - - - - - - - - - - A1 A1 A1","HIV-1 Subtype A (A1)","7.0","0.0","7.0","","","","","","",""
"20-02690_PRRT_20","1026.0","HIV-1 CRF 06_CPX-like","5c","99.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype G","96.0","0.0","96.0","0.643","0.286","0.714","A1 A1 A1 A1 A1 A1 A1 A1 A1 G G G G G","- - - - - - - - - G G G G -","HIV-1 CRF 06_CPX","99.0","3.96","95.04","0.714","0.714","0.286","A1 A1 A1 A1 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX","- - - - 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX 06_CPX","",""
"20-02691_PRRT_20","1026.0","HIV-1 Subtype B","1a","100.0","1823.0","2848.0","Human immunodeficiency virus 1","HIV-1 Subtype B","100.0","4.0","96.0","1.0","0.643","0.357","B B B B B B B B B B B B B B","B B B - B - B - - - B B B B","HIV-1 Subtype B","75.0","55.5","19.5","","","","","","B","B"
